"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.314457958E0,1.275578865E-1,4.933228603E0,2.967403471E-1,4.943791086E0
2.324514958E0,1.016589604E-1,5.076265531E0,2.717844307E-1,5.084552396E0
2.334571958E0,7.956379429E-2,4.978788938E0,1.037823037E-1,4.980506044E0
2.344628958E0,1.171368326E-1,4.732063919E0,-1.099158137E-1,4.734789484E0
2.354686958E0,1.205739722E-1,4.547787749E0,-2.507671988E-1,4.556291878E0
2.364743958E0,1.124581830E-1,4.062999777E0,-4.963071330E-1,4.094744778E0
2.374800958E0,1.258350044E-1,3.361958966E0,-8.376031172E-1,3.467013343E0
2.384857958E0,9.860569060E-2,2.470557956E0,-8.095281498E-1,2.601675522E0
2.394914958E0,7.464029253E-2,1.347873255E0,-2.704432257E-1,1.376761789E0
2.404972958E0,1.199008115E-1,-2.005986732E-1,3.121242253E-1,3.899199461E-1
2.415029958E0,1.355502994E-1,-2.225665455E0,4.663550632E-1,2.278035918E0
2.425086958E0,1.083269790E-1,-4.661405581E0,2.431588018E-1,4.669000206E0
2.435143958E0,1.588840520E-1,-7.340965244E0,1.567743766E-1,7.344357906E0
2.445201958E0,2.020945372E-1,-1.010095277E1,3.056713843E-1,1.010759735E1
2.455258958E0,2.453023911E-1,-1.264755435E1,6.373334961E-1,1.266597799E1
2.465315958E0,2.302333854E-1,-1.443763849E1,7.923268108E-1,1.446119616E1
2.475372958E0,2.419418500E-1,-1.541504035E1,9.999398039E-1,1.544933282E1
2.485429958E0,3.988400415E-1,-1.601659488E1,1.406456655E0,1.608317460E1
2.495487958E0,6.616924118E-1,-1.619123952E1,1.570908426E0,1.628071950E1
2.505544958E0,1.132517379E0,-1.679910203E1,1.336547491E0,1.689019786E1
2.515601958E0,1.757340903E0,-1.782045740E1,9.404639728E-1,1.793157610E1
2.525658958E0,2.308791519E0,-1.848691953E1,7.065275458E-1,1.864392376E1
2.535715958E0,2.816105012E0,-1.827050473E1,5.792428704E-1,1.849533219E1
2.545773958E0,3.269063081E0,-1.713809552E1,5.736785138E-1,1.745652310E1
2.555830958E0,3.334752164E0,-1.521862185E1,6.766723935E-1,1.559438709E1
2.565887958E0,3.004038032E0,-1.295911505E1,8.379562891E-1,1.332910643E1
2.575944958E0,2.508691742E0,-1.059577808E1,7.813188426E-1,1.091670767E1
2.586002958E0,1.933458308E0,-8.018973872E0,5.970580208E-1,8.270349525E0
2.596059958E0,1.397729832E0,-5.285570124E0,4.145664203E-1,5.482952264E0
2.606116958E0,9.239821337E-1,-2.532880504E0,2.982011278E-1,2.712591113E0
2.616173958E0,3.151479667E-1,6.021123540E-1,8.138754085E-2,6.844570546E-1
2.626230958E0,-2.664441687E-1,3.675863814E0,-1.987491989E-1,3.690862842E0
2.636288958E0,-7.181920101E-1,6.175077220E0,-3.483255069E-1,6.226452369E0
2.646345958E0,-1.068081209E0,8.084059814E0,-4.479995569E-1,8.166610322E0
2.656402958E0,-1.373665031E0,9.486979927E0,-5.983256972E-1,9.604568569E0
2.666459958E0,-1.646302717E0,1.051269499E1,-6.659617563E-1,1.066164029E1
2.676516958E0,-1.817703903E0,1.101207527E1,-6.175093885E-1,1.117815580E1
2.686574958E0,-1.849281937E0,1.134082912E1,-1.104126223E0,1.154354121E1
2.696631958E0,-1.966138250E0,1.205833394E1,-2.538117270E0,1.247842764E1
2.706688958E0,-2.197914569E0,1.274734060E1,-3.353909104E0,1.336316680E1
2.716745958E0,-2.345158862E0,1.284095101E1,-2.268816737E0,1.324904987E1
2.726802958E0,-2.430619134E0,1.274210617E1,-1.035359386E0,1.301311446E1
2.736860958E0,-2.582841746E0,1.284352262E1,-6.928938123E-1,1.311896515E1
2.746917958E0,-2.902272506E0,1.325090632E1,-5.641627550E-1,1.357674422E1
2.756974958E0,-3.232659486E0,1.346483840E1,-4.158469605E-1,1.385369586E1
2.767031958E0,-3.285910664E0,1.317871893E1,-1.483005186E-1,1.358299800E1
2.777088958E0,-2.973151869E0,1.226766660E1,6.804646052E-2,1.262299117E1
2.787146958E0,-2.482717241E0,1.065328778E1,1.085781900E-1,1.093929681E1
2.797203958E0,-2.233371208E0,9.554643322E0,3.289667646E-1,9.817707222E0
2.807260958E0,-2.064970228E0,9.010404369E0,7.623635582E-1,9.275380700E0
2.817317958E0,-1.978322678E0,8.608294857E0,1.225198671E0,8.917264869E0
2.827375958E0,-2.015450743E0,8.366873263E0,1.634342529E0,8.760004875E0
2.837432958E0,-2.088408061E0,8.328686852E0,1.905722333E0,8.795467612E0
2.847489958E0,-2.208791706E0,8.477603155E0,2.027637949E0,8.992209501E0
2.857546958E0,-2.266948844E0,8.682761487E0,2.065217857E0,9.208394480E0
2.867603958E0,-2.184621948E0,8.803007138E0,2.111691527E0,9.312612353E0
2.877661958E0,-2.026734700E0,8.825791984E0,2.073199161E0,9.289801529E0
2.887718958E0,-1.941882099E0,8.761674925E0,1.872080816E0,9.167471852E0
2.897775958E0,-1.888117243E0,8.703123831E0,1.646658958E0,9.056535589E0
2.907832958E0,-1.769714635E0,8.583235445E0,1.504247682E0,8.891939141E0
2.917893583E0,-1.623550177E0,8.317881197E0,1.446064232E0,8.597334735E0
2.927951583E0,-1.194126713E0,7.505248030E0,1.342088020E0,7.717246066E0
2.938008583E0,7.725741854E-1,2.178510584E0,6.053306615E-1,2.389394159E0
2.948065583E0,4.618375336E0,-2.461889459E1,-1.359110288E0,2.508518571E1
2.958122583E0,5.378470101E0,-4.353487813E1,-4.318172268E0,4.407788750E1
2.968180583E0,6.522351544E0,-2.690189316E1,-2.804123483E0,2.782294078E1
2.978237583E0,2.596033357E0,-1.965850742E1,1.434039140E0,1.988096506E1
2.988294583E0,5.142715336E-1,-1.281185293E1,2.644358840E0,1.309200841E1
2.998351583E0,1.142428117E0,-1.048401556E1,2.431002127E0,1.082263811E1
3.008408583E0,2.896411257E0,-1.099414303E1,1.620206301E0,1.148413896E1
3.018466583E0,4.105097390E0,-1.204734351E1,4.346388153E-1,1.273496059E1
3.028523583E0,4.173209267E0,-1.229763475E1,-1.245789056E0,1.304605252E1
3.038580583E0,3.387236479E0,-1.088315820E1,-3.962391415E0,1.206718895E1
3.048637583E0,2.134458831E0,-7.644263243E0,-1.008890868E1,1.283653977E1
3.058694583E0,4.885423230E-1,-4.457095680E0,-1.107644727E1,1.194956316E1
3.068752583E0,-2.748308301E-1,-2.681804409E0,-3.163893306E0,4.156660646E0
3.078809583E0,-6.244351231E-1,-9.750729114E-1,-3.335836530E-1,1.204974879E0
3.088866583E0,-7.555921170E-1,8.446607065E-1,4.545202987E-1,1.221048672E0
3.098923583E0,-5.467659728E-1,2.197037487E0,7.350429547E-1,2.380381250E0
3.108980583E0,-8.314302117E-2,3.357818552E0,8.555810396E-1,3.466104024E0
3.119038583E0,9.460078642E-2,4.095251264E0,1.035132441E0,4.225107264E0
3.129095583E0,1.562076353E-1,4.655411600E0,7.875380874E-1,4.724137406E0
3.139152583E0,2.352875724E-1,5.223903049E0,2.185946488E-1,5.233766036E0
3.149209583E0,2.343622506E-1,5.967555444E0,2.651128308E-1,5.978037174E0
