"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.464231917e0,-3.555910816e0,1.216864049e0,-2.248120517e0,4.379418421e0
2.474198458e0,-4.061619834e0,6.376853523e-1,-4.850687553e0,6.358660867e0
2.484168458e0,-4.202597080e0,-2.846594149e-1,-6.301306912e0,7.579533099e0
2.494139458e0,-4.019106483e0,-1.225743923e0,-6.878494924e0,8.060357158e0
2.504110458e0,-3.539226079e0,-2.142125115e0,-7.190425168e0,8.295603375e0
2.514080458e0,-2.914183869e0,-3.143853144e0,-7.470086383e0,8.612692424e0
2.524051458e0,-2.451343421e0,-4.173712420e0,-7.533970138e0,8.954868283e0
2.534022458e0,-2.477648290e0,-4.690729367e0,-7.366223461e0,9.077606024e0
2.543992458e0,-3.019529060e0,-4.928274842e0,-7.086890860e0,9.144915020e0
2.553963458e0,-3.867947187e0,-5.380303788e0,-6.661241627e0,9.395787583e0
2.563934458e0,-4.939621364e0,-5.737125446e0,-5.875746557e0,9.583259633e0
2.573904458e0,-5.826465054e0,-5.908715497e0,-5.361282796e0,9.879472003e0
2.583875458e0,-6.371385207e0,-5.914965586e0,-5.631580279e0,1.035838133e1
2.593846458e0,-6.434743881e0,-6.000335519e0,-6.467291238e0,1.091951515e1
2.603816458e0,-6.310902193e0,-6.449116337e0,-7.202409037e0,1.154527106e1
2.613787458e0,-6.436402152e0,-6.731926863e0,-7.452825403e0,1.192856732e1
2.623758458e0,-6.828452114e0,-6.890013354e0,-6.618538241e0,1.174329982e1
2.633729458e0,-7.244394969e0,-6.781520022e0,-5.331065555e0,1.126456978e1
2.643699458e0,-7.563494484e0,-6.767415953e0,-4.508041008e0,1.110526007e1
2.653670458e0,-7.736088502e0,-6.918735462e0,-3.749555396e0,1.103517700e1
2.663641458e0,-8.192788205e0,-6.938196750e0,-3.205180496e0,1.120417488e1
2.673611458e0,-8.726798623e0,-6.741118101e0,-3.157131878e0,1.147027328e1
2.683582458e0,-9.027081798e0,-6.795697181e0,-3.163668481e0,1.173364838e1
2.693553458e0,-9.235720977e0,-7.058216114e0,-3.086600717e0,1.202680592e1
2.703523458e0,-9.544273285e0,-7.497927316e0,-2.713565900e0,1.243686080e1
2.713494458e0,-1.009890625e1,-7.890607608e0,-1.565655726e0,1.291126925e1
2.723465458e0,-1.082424984e1,-8.001763762e0,-1.225740123e-1,1.346133843e1
2.733435458e0,-1.149177967e1,-8.011236836e0,1.111940881e0,1.405266267e1
2.743406458e0,-1.158430017e1,-8.130115993e0,1.849019397e0,1.427282975e1
2.753377458e0,-1.095086779e1,-8.291713738e0,2.128430790e0,1.389979279e1
2.763348458e0,-1.025435331e1,-8.118474187e0,1.659561570e0,1.318391177e1
2.773318458e0,-9.823827496e0,-7.803781133e0,6.538122654e-1,1.256320250e1
2.783289458e0,-9.565416816e0,-7.540054750e0,-7.674061239e-2,1.218012782e1
2.793260458e0,-9.711428808e0,-7.564106687e0,-4.983054189e-1,1.231973489e1
2.803230458e0,-1.035833551e1,-7.511705695e0,1.432088363e-1,1.279614574e1
2.813201458e0,-1.103842750e1,-6.918153080e0,1.216085931e0,1.308382929e1
2.823172458e0,-1.154133366e1,-6.246941255e0,1.445750821e0,1.320291078e1
2.833142458e0,-1.080600068e1,-6.069834355e0,1.075622216e0,1.244063917e1
2.843113458e0,-9.369975972e0,-5.545639658e0,5.683586439e-1,1.090291706e1
2.853084458e0,-8.439479309e0,-4.467345849e0,-7.129410642e-1,9.575503898e0
2.863054458e0,-7.344470649e0,-3.357354868e0,-1.900777781e0,8.296145913e0
2.873025458e0,-6.072666746e0,-1.803274875e0,-2.520002012e0,6.817586950e0
2.882996458e0,-4.597933470e0,5.358166230e-1,-2.279030653e0,5.159658164e0
2.892967458e0,-1.366177379e0,2.874027531e0,-1.524846107e0,3.528686799e0
2.902937458e0,3.128947422e0,6.062383248e0,7.915317357e-2,6.822687729e0
2.912908458e0,7.225228965e0,9.775446464e0,3.159790315e0,1.255975963e1
2.922879458e0,1.013916433e1,1.231856778e1,5.966072005e0,1.703360739e1
2.932849458e0,1.034854376e1,1.389513617e1,4.428588164e0,1.788238128e1
2.942820458e0,1.097756968e1,1.747848533e1,2.074723091e0,2.074388974e1
2.952791458e0,1.860808320e1,2.160646756e1,3.544610195e0,2.873437770e1
2.962761458e0,3.330181103e1,2.583426877e1,7.498797966e0,4.280948530e1
2.972732458e0,4.898315463e1,2.869081839e1,1.047593354e1,5.772571074e1
2.982703458e0,5.915691226e1,2.821285996e1,1.145064802e1,6.653287214e1
2.992674458e0,6.032777743e1,2.410311637e1,1.107566959e1,6.590198332e1
3.002644458e0,4.971464131e1,2.166449065e1,1.092698659e1,5.531993087e1
3.012615458e0,3.723907579e1,1.822358901e1,1.193443963e1,4.314254062e1
3.022586458e0,2.820607485e1,1.346016296e1,1.101780437e1,3.313835631e1
3.032556458e0,2.138801558e1,1.013650969e1,9.353116695e0,2.544949569e1
3.042527458e0,1.704151355e1,6.767811225e0,6.154712538e0,1.934158575e1
3.052498458e0,1.248168990e1,4.431085510e0,1.982846961e0,1.339248982e1
3.062469458e0,7.715843688e0,3.421225759e0,-1.787977974e0,8.627623934e0
3.072439458e0,4.139027029e0,1.717514348e0,-4.294113022e0,6.206513266e0
3.082410458e0,1.181290174e0,-1.783430010e-1,-5.191300728e0,5.326993144e0
3.092381458e0,-1.677795382e0,-1.898656996e0,-4.640464363e0,5.287135825e0
3.102351458e0,-4.298113394e0,-3.589430273e0,-3.347563121e0,6.524106627e0
3.112322458e0,-6.517589571e0,-5.469516512e0,-2.914398462e0,8.993792475e0
3.122293458e0,-8.375367513e0,-7.310647430e0,-3.010913773e0,1.151772324e1
3.132263458e0,-9.810982332e0,-8.820741159e0,-3.926874257e0,1.376521668e1
3.142234458e0,-1.035294906e1,-1.023967212e1,-4.341905239e0,1.519495246e1
3.152205458e0,-9.548726524e0,-1.105353437e1,-4.049086035e0,1.515763497e1
3.162176458e0,-8.498943154e0,-1.182211111e1,-3.455622297e0,1.496448032e1
3.172146458e0,-7.863658376e0,-1.173884325e1,-2.715950979e0,1.438797948e1
3.182117458e0,-7.467318896e0,-1.116044603e1,-2.175889277e0,1.360334155e1
3.192088458e0,-7.194645689e0,-1.075844411e1,-1.846400430e0,1.307349382e1
3.202058458e0,-7.288851934e0,-1.016963885e1,-1.966407076e0,1.266553092e1
