"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.246613917e0,-8.546430731e-1,2.918752883e0,3.521013756e0,4.652641298e0
2.256584917e0,-1.114665245e0,2.693442122e0,3.419760447e0,4.493536534e0
2.266555917e0,-1.216103327e0,2.470103335e0,3.422303401e0,4.392320384e0
2.276526917e0,-1.097508929e0,2.189025925e0,3.332138166e0,4.135154786e0
2.286497917e0,-7.186116940e-1,1.806753969e0,3.447994312e0,3.958462763e0
2.296468917e0,-2.428904146e-1,1.233375417e0,3.556297610e0,3.771930986e0
2.306439917e0,1.733915788e-1,5.668042347e-1,3.519015178e0,3.568585084e0
2.316410917e0,4.387639529e-1,-7.283496469e-2,3.375096490e0,3.404275996e0
2.326381917e0,5.019390249e-1,-5.619905144e-1,3.274015088e0,3.359605769e0
2.336352917e0,3.620028752e-1,-9.095519364e-1,3.123268021e0,3.273092412e0
2.346323917e0,1.450957328e-1,-1.199571202e0,2.573500527e0,2.843049208e0
2.356294417e0,4.277413666e-2,-1.366749529e0,2.073555987e0,2.483841447e0
2.366265417e0,8.280826807e-3,-1.415669966e0,2.019128349e0,2.465982424e0
2.376236417e0,-9.154634714e-2,-1.446350015e0,1.993950824e0,2.464984581e0
2.386207417e0,-1.985278818e-1,-1.503545724e0,1.939874019e0,2.462351371e0
2.396178417e0,-1.933688834e-1,-1.618111682e0,1.722886770e0,2.371500740e0
2.406149417e0,-1.202772260e-3,-1.775809042e0,1.263412564e0,2.179383056e0
2.416120417e0,2.352603829e-1,-1.945866830e0,6.930295408e-1,2.078950484e0
2.426091417e0,2.465788382e-1,-2.028621596e0,2.890079892e-1,2.063887672e0
2.436062417e0,8.882973075e-2,-1.876237309e0,7.463678420e-2,1.879821218e0
2.446033417e0,-9.693718761e-2,-1.728254221e0,-1.803795862e-1,1.740343721e0
2.456004417e0,-2.062672564e-1,-1.655360492e0,-4.789506966e-1,1.735557060e0
2.465975417e0,-1.953309166e-1,-1.657969520e0,-7.504012513e-1,1.830333066e0
2.475946417e0,-4.788372606e-2,-1.796709037e0,-1.000681962e0,2.057138936e0
2.485917417e0,3.261927724e-2,-1.937063847e0,-1.155782865e0,2.255906558e0
2.495888417e0,9.858697951e-3,-2.035590308e0,-1.237475485e0,2.382240683e0
2.505859417e0,-1.925575823e-1,-2.041426999e0,-1.290831327e0,2.422962676e0
2.515830417e0,-5.067971841e-1,-1.904356862e0,-1.291058199e0,2.355896797e0
2.525801417e0,-8.052370244e-1,-1.780245032e0,-1.274594194e0,2.332867206e0
2.535772417e0,-9.022853091e-1,-1.631267917e0,-1.275394093e0,2.258712884e0
2.545743417e0,-6.774107507e-1,-1.597211102e0,-1.339863739e0,2.192077432e0
2.555714417e0,-3.761075288e-1,-1.647707364e0,-1.365657561e0,2.172882189e0
2.565685417e0,-3.468015763e-1,-1.648821843e0,-1.100971066e0,2.012715104e0
2.575656417e0,-4.069042289e-1,-1.542241720e0,-7.976409066e-1,1.783342813e0
2.585627417e0,-3.968268451e-1,-1.455972777e0,-6.821899724e-1,1.656113351e0
2.595598417e0,-3.794059432e-1,-1.456130652e0,-7.337144673e-1,1.674097448e0
2.605569417e0,-4.863351452e-1,-1.440453390e0,-7.975040817e-1,1.716811173e0
2.615540417e0,-6.973494637e-1,-1.355783953e0,-8.826009500e-1,1.761655710e0
2.625511417e0,-9.293938780e-1,-1.221947619e0,-9.891015512e-1,1.826266914e0
2.635482417e0,-1.123127335e0,-1.107683669e0,-1.107367335e0,1.927340275e0
2.645453417e0,-1.295637739e0,-9.808540535e-1,-1.200638611e0,2.020466505e0
2.655424417e0,-1.450177017e0,-9.438862020e-1,-1.357890705e0,2.199500332e0
2.665395417e0,-1.535504850e0,-9.491346627e-1,-1.494623165e0,2.343614763e0
2.675366417e0,-1.514045277e0,-8.894486243e-1,-1.456790510e0,2.281598244e0
2.685337417e0,-1.561101914e0,-7.832590950e-1,-1.396306327e0,2.236113896e0
2.695308417e0,-1.760144936e0,-6.531041676e-1,-1.294292879e0,2.280317808e0
2.705279417e0,-1.870272857e0,-5.615665913e-1,-1.091510271e0,2.237112484e0
2.715250417e0,-1.940868046e0,-5.022337246e-1,-8.569386899e-1,2.180264067e0
2.725221417e0,-2.039838018e0,-4.621183169e-1,-5.395459771e-1,2.160000541e0
2.735191417e0,-2.011424350e0,-5.383671784e-1,-2.763762492e-1,2.100488269e0
2.745162417e0,-2.027550679e0,-6.524843627e-1,-1.678665447e-1,2.136557225e0
2.755133417e0,-2.161544888e0,-6.149744743e-1,1.139166248e-1,2.250210413e0
2.765104417e0,-2.330958606e0,-5.115413225e-1,3.716642296e-1,2.415197062e0
2.775075417e0,-2.491141325e0,-4.094249636e-1,3.559252793e-1,2.549528722e0
2.785046417e0,-2.532199304e0,-2.778877544e-1,2.747665107e-1,2.562177112e0
2.795017417e0,-2.336266708e0,-2.123305267e-1,2.822749203e-1,2.362817284e0
2.804988417e0,-1.948881655e0,-3.042452484e-1,3.203777164e-1,1.998335997e0
2.814959417e0,-1.569816604e0,-5.052310073e-1,7.833783782e-1,1.825722932e0
2.824930417e0,-1.285838390e0,-5.946127152e-1,1.663001926e0,2.184609817e0
2.834901417e0,-1.113666248e0,-6.010048914e-1,2.688343350e0,2.971304320e0
2.844872417e0,-9.831549329e-1,-7.291314197e-1,3.468136801e0,3.677798134e0
2.854843417e0,-9.104755041e-1,-8.858256894e-1,3.895584052e0,4.097466034e0
2.864814417e0,-8.921120310e-1,-1.000276165e0,3.978258419e0,4.197970501e0
2.874785417e0,-8.702188861e-1,-1.059473961e0,3.640777597e0,3.890376266e0
2.884756417e0,-9.271403611e-1,-1.126094213e0,3.046771238e0,3.377942036e0
2.894727417e0,-9.977694637e-1,-1.096083963e0,2.576702462e0,2.972598112e0
2.904698417e0,-1.100954694e0,-9.592637944e-1,2.315918983e0,2.737840207e0
2.914669417e0,-1.050537077e0,-9.048969680e-1,2.117185571e0,2.530798573e0
2.924640417e0,-9.492568696e-1,-7.806231701e-1,1.965667841e0,2.318256069e0
2.934611417e0,-9.050639060e-1,-6.679134107e-1,2.048809401e0,2.337278109e0
2.944582417e0,-8.273897856e-1,-6.510301602e-1,2.185207985e0,2.425602619e0
2.954553417e0,-6.798233119e-1,-6.995152724e-1,2.287167054e0,2.486486373e0
2.964524417e0,-5.759943035e-1,-7.544755912e-1,2.258899274e0,2.450230354e0
2.974495417e0,-6.227623808e-1,-8.010510027e-1,1.986996730e0,2.231069631e0
2.984466417e0,-8.052607056e-1,-8.861203891e-1,1.653445821e0,2.041454685e0
2.994437417e0,-1.038584783e0,-9.811452448e-1,1.328930615e0,1.951245992e0
3.004408417e0,-1.277212577e0,-1.087487386e0,1.036948147e0,1.972095901e0
3.014379417e0,-1.406343657e0,-1.093403599e0,8.990655398e-1,1.995407918e0
3.024350417e0,-1.502049421e0,-1.058866435e0,8.081413364e-1,2.007596327e0
3.034321417e0,-1.517852691e0,-1.056701211e0,6.552617902e-1,1.962106586e0
3.044292417e0,-1.455338647e0,-1.069603677e0,4.738618648e-1,1.867246012e0
3.054263417e0,-1.381512871e0,-1.043842015e0,3.885264301e-1,1.774580726e0
3.064234417e0,-1.240599067e0,-9.791244471e-1,3.749375010e-1,1.624299498e0
3.074205417e0,-1.082571632e0,-8.328294504e-1,2.388763011e-1,1.386588663e0
3.084176417e0,-1.125421198e0,-6.536830419e-1,2.168258661e-1,1.319427091e0
3.094147417e0,-1.188319112e0,-4.825829870e-1,2.082836688e-2,1.282740220e0
3.104118417e0,-1.235369025e0,-3.797658393e-1,-1.678373086e-1,1.303275904e0
3.114089417e0,-1.277918336e0,-3.343455452e-1,-2.567892462e-1,1.345660780e0
